"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"128","590","0.40","0.40","2.60","2.60","2.80","0.60","0.60","0.40","2.60","0.20","1.80","0.60","0.40","0.80","0.20","0.00","0.40","0.40","0.80"
"129","595","0.60","0.40","3.80","1.40","9.40","1.40","0.80","1.20","3.80","1.00","2.80","1.00","0.80","1.60","0.40","1.60","0.00","0.20","0.60"
"130","600","0.20","0.20","3.60","4.20","11.60","0.60","1.20","2.40","3.40","2.00","5.40","1.20","1.80","1.20","0.40","1.80","1.00","0.80","2.20"
"131","605","0.00","0.40","5.40","3.00","6.20","0.60","0.80","1.40","4.80","2.20","4.20","0.40","2.20","1.00","0.20","2.00","0.20","0.40","1.80"
"132","610","0.20","0.00","3.80","4.20","9.40","0.60","0.20","0.80","4.00","0.20","5.20","0.20","0.60","2.40","0.60","0.40","0.80","0.80","1.80"
"133","615","0.60","0.20","4.40","3.20","8.00","2.00","0.60","1.40","3.20","1.00","2.60","0.60","0.60","0.80","0.60","1.20","0.20","0.20","1.60"
"134","620","1.20","0.80","5.80","4.00","9.80","1.20","1.40","1.60","5.00","2.20","4.60","1.60","2.00","1.80","0.40","1.80","0.80","0.60","1.20"
"135","625","0.80","0.80","7.00","5.40","17.80","3.40","1.60","2.40","6.60","1.80","8.00","1.80","1.80","2.20","0.20","2.80","0.40","0.40","2.60"
"136","630","1.20","0.40","4.80","7.20","8.20","0.40","2.20","1.60","4.00","2.20","8.60","2.60","2.60","1.00","1.00","1.40","0.60","0.80","3.20"
"137","635","0.80","1.00","4.80","5.40","11.00","0.80","1.40","1.40","4.20","1.20","6.80","1.00","1.00","3.80","0.80","1.00","0.40","0.20","2.80"
"138","640","1.00","0.60","4.60","5.20","12.20","1.00","1.20","1.00","4.60","1.20","6.00","1.00","1.40","1.40","1.40","1.00","0.80","1.00","2.60"
"139","645","0.40","0.40","6.80","6.60","19.00","2.80","2.20","3.60","7.60","2.80","7.40","2.20","2.00","2.60","0.40","3.80","0.60","0.40","2.40"
"140","650","1.00","0.60","9.00","6.80","13.00","1.20","1.20","1.80","7.40","2.20","8.80","1.40","2.80","2.80","1.60","1.80","0.20","0.40","4.60"
"141","655","0.20","0.80","4.80","4.40","5.40","0.60","0.60","1.40","3.60","1.60","4.40","0.40","1.60","2.20","1.00","1.60","0.40","0.20","1.80"
"142","660","0.40","0.40","3.00","2.20","7.20","0.60","0.60","1.80","2.40","2.00","2.80","0.40","1.80","1.20","0.40","1.60","0.20","0.20","1.40"
