Title: ECSA-SPcNECLXdICA1VtPPlPxv4WonVlP5SuW Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    SPcNECLXdICA1VtPPlPxv4WonVlP5SuW.13J


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
525              0.60    0.80          8.80     5.80    12.40   1.40       1.40       1.20   7.40  1.00         6.40            1.60           1.00        2.60       0.60           1.20        1.20     1.20         2.40
530              0.60    0.60          6.20     5.20    12.00   1.60       1.40       1.80   4.40  2.60         5.20            1.20           2.80        1.40       0.60           2.20        0.80     0.80         2.00
535              1.40    1.40          6.00     5.60    17.60   1.40       1.60       1.60   6.60  1.40         8.20            1.80           1.00        3.00       0.80           1.40        0.80     1.00         2.60
540              0.80    0.80          7.80     8.00    16.00   1.20       1.80       3.60   4.80  2.00         7.80            2.20           2.60        3.00       1.20           3.20        1.80     1.60         3.40
545              1.00    0.60          7.60     5.80    10.20   2.20       1.40       1.40   7.20  3.00         6.60            1.20           3.00        2.60       0.60           1.80        0.60     0.60         2.80
550              1.00    1.40          6.40     5.20    19.20   2.40       1.60       2.00   6.00  1.00         6.80            1.60           1.00        3.20       0.40           1.20        0.40     0.60         1.20
555              1.20    0.40          9.00     9.00    15.40   1.40       3.60       1.80   7.80  2.40        10.60            3.40           2.00        2.40       1.20           2.20        1.60     1.20         5.00
560              1.20    0.60          7.40     8.60    15.00   1.80       2.40       1.60   7.40  2.00         9.20            2.40           1.80        3.80       1.80           2.00        0.40     0.80         3.60
565              0.40    1.60          8.00     4.20    14.40   2.20       1.00       1.20   7.40  1.00         5.80            0.80           1.20        3.60       0.60           1.20        0.60     0.40         1.60
570              0.60    1.00          8.60     6.20    15.40   2.00       1.60       1.40   7.00  1.40         5.80            1.60           1.00        2.20       1.00           1.20        0.80     1.40         3.00
575              0.60    0.60          8.40     5.20    17.60   2.40       1.60       3.80   6.80  2.60         7.20            2.00           2.60        2.60       1.00           3.40        1.80     1.20         2.20
580              2.00    1.40          5.80     8.60    16.20   1.00       2.80       2.00   5.00  3.00         9.20            3.20           3.60        2.80       0.60           2.40        1.00     1.60         3.40
585              1.20    0.40          8.80     8.00    15.80   1.40       2.20       1.40   8.60  1.60         9.20            1.60           1.60        3.40       0.60           1.80        1.00     0.40         3.20
590              0.80    0.60         10.60     8.00    18.80   3.40       1.20       3.20  10.00  1.60         8.80            1.00           1.40        3.20       1.00           3.00        0.40     0.40         3.60
595              0.80    1.00          9.80     5.40    20.20   3.00       1.40       2.60   8.60  3.40         8.20            2.00           3.60        3.80       1.80           2.20        1.00     0.80         3.40
600              1.00    1.80          7.80     9.00    18.60   1.40       2.60       3.40   6.40  3.20         9.20            2.60           2.20        3.20       1.00           3.40        1.00     1.40         4.60
605              0.60    1.00          7.60     8.20    17.60   3.00       2.40       1.00   6.40  2.20        11.40            2.00           3.20        4.60       1.20           1.40        1.60     1.40         3.20
610              1.80    1.40          9.60     7.60    15.60   1.20       2.20       1.20   8.60  0.80         8.40            2.40           0.80        2.80       1.00           1.20        0.80     1.00         3.40
615              0.40    0.60          8.40     6.00    12.40   1.60       2.60       1.60   6.40  1.40         6.00            2.20           1.20        2.20       1.20           1.60        1.20     1.00         2.20
620              1.60    0.80          6.00     7.00    14.00   1.40       1.40       2.20   5.80  2.60         7.80            2.20           2.40        2.60       0.60           2.20        0.60     0.60         2.00
625              0.80    1.40          6.40     5.40    15.60   1.00       1.60       2.40   5.40  2.00         5.80            1.00           2.60        3.20       1.40           2.00        0.60     0.80         3.00
630              0.40    0.80          8.40     8.00    15.00   1.80       0.80       2.60   7.60  2.20         9.20            1.00           1.40        3.00       0.60           2.40        1.60     1.40         4.20
635              1.40    1.40          6.80     6.00    12.40   1.00       1.80       2.20   5.60  2.60         7.40            1.80           2.80        3.40       0.80           3.00        0.60     0.80         2.20
640              0.80    0.20          6.40     4.60    12.60   1.20       1.20       1.80   4.60  2.00         4.80            1.00           2.00        2.20       0.60           1.60        1.20     1.20         2.00
645              0.40    1.40          6.60     4.60    16.40   1.80       0.80       1.40   6.60  1.20         6.60            0.80           1.60        3.00       0.60           1.20        1.00     0.80         3.00
650              1.40    0.40          8.20     8.20    14.60   1.20       1.80       3.60   7.20  3.60         8.40            2.60           2.80        2.40       1.20           3.60        1.20     1.00         3.00
655              1.20    1.00          5.40     7.80    19.20   1.20       2.20       1.80   5.40  1.80        11.00            1.40           2.60        4.00       1.00           1.60        0.40     0.80         4.40
660              1.00    0.60         11.20     7.80    16.60   2.60       2.00       2.40   9.00  2.40         8.60            2.20           2.20        3.60       0.80           2.60        1.40     1.00         3.60
665              0.80    1.40          9.00     7.00    19.60   3.20       1.60       2.40  10.00  2.20         8.20            1.60           2.00        3.80       0.60           2.20        0.80     1.00         3.40
670              0.60    0.80          9.00     5.60    13.80   2.20       2.00       1.40   6.60  2.00         7.00            1.80           1.60        2.60       1.00           1.80        0.80     0.60         2.40
675              1.20    0.40          8.80     6.00    16.20   1.40       1.80       3.20   8.00  1.40         7.00            2.20           2.00        2.80       1.60           2.40        0.80     0.80         3.00
680              0.60    1.80          7.20     7.40    18.00   2.20       1.40       3.00   6.60  4.00         9.40            0.80           3.20        3.80       1.20           3.60        0.60     1.00         3.00
685              1.00    0.60          7.20     7.40    16.20   1.40       1.80       1.40   5.40  2.20         9.60            2.00           3.40        2.40       0.60           1.60        1.40     1.00         5.20
690              1.20    1.00          6.80     8.00    14.40   2.20       1.40       1.20   7.20  1.20         8.80            1.60           1.00        4.40       1.60           1.00        0.80     1.00         3.40
695              0.80    1.60          8.60     7.60    17.80   1.40       2.40       1.80   6.80  1.80         8.20            2.60           1.60        4.40       2.20           2.00        1.40     1.60         3.40
700              1.60    2.20          7.00     7.20    19.40   2.20       2.00       3.20   6.20  2.40         8.20            1.80           2.00        3.40       0.60           3.20        1.60     1.60         2.60
705              1.40    1.00         11.60    10.00    21.40   1.80       2.60       3.00   8.60  3.00        10.40            2.80           3.40        2.80       1.00           2.60        2.00     2.20         3.40
710              1.80    0.80          9.00     9.60    18.40   1.40       2.00       2.60   7.00  2.80        11.60            2.40           2.60        4.00       1.20           2.80        1.00     0.80         4.60
715              1.60    1.20         11.20     9.60    20.20   3.40       2.60       2.80  11.20  2.60        10.80            2.40           2.20        5.00       1.40           2.80        1.20     1.00         4.40
720              0.40    1.40          9.20     6.60    16.80   1.60       2.20       1.80   7.40  2.40         7.80            1.60           3.00        2.80       1.20           1.80        1.00     1.20         2.40
725              1.40    0.60          8.60     7.40    15.40   2.00       2.40       2.00   7.80  1.80         7.60            2.20           2.20        2.20       0.20           1.80        1.00     0.60         3.20
730              1.20    0.80          8.40     6.20    19.00   1.80       2.40       3.60   7.40  2.80         9.20            2.80           2.20        3.60       1.20           3.20        1.00     1.00         2.60
735              0.60    1.40          6.80     7.40    18.60   2.20       2.20       1.60   8.00  2.20         9.80            1.80           2.60        3.40       0.20           2.40        0.80     1.00         3.80
740              1.00    0.20         11.60    10.00    20.40   1.80       1.40       3.40   9.00  2.40        10.00            2.00           2.00        4.40       2.00           2.80        1.00     0.80         4.20
745              1.00    1.40         11.00     7.20    20.20   2.80       1.80       2.60  10.20  3.40         8.00            2.20           2.80        3.80       1.40           2.60        0.80     1.20         4.00
750              1.60    2.00          9.40     8.00    22.40   2.40       2.80       3.60   8.40  2.80        11.00            2.40           3.80        3.40       0.60           3.40        1.60     1.60         3.40
755              1.00    0.60         12.80     9.40    20.80   2.20       1.80       2.60  11.80  3.40        11.00            2.00           3.20        4.00       0.60           3.00        1.20     1.00         4.00
760              1.00    0.40          9.00     8.20    21.20   3.00       1.80       3.80   7.20  3.80        11.60            1.40           3.20        4.60       2.20           3.40        0.60     0.60         5.60
765              1.00    2.20          9.60    10.00    21.00   1.40       3.40       1.20   9.40  2.00        10.80            3.60           2.60        5.40       1.40           2.00        0.60     0.60         4.60
770              0.80    1.00         11.20     8.20    18.40   3.00       1.20       3.80   9.20  2.40         9.20            1.40           2.40        3.20       1.20           3.00        2.60     2.60         3.60
775              1.40    1.40          7.00     6.80    12.80   1.60       2.60       1.00   4.80  2.60         8.00            2.00           2.60        3.60       0.80           2.00        0.80     0.80         3.20
780              1.40    0.80          7.00     6.80    17.80   1.60       1.80       1.60   7.80  1.00         7.60            2.80           1.20        3.20       0.60           1.60        1.20     1.00         2.60
785              1.20    0.80         10.20     8.60    21.00   2.20       2.40       3.40   9.20  2.80        10.20            2.80           2.20        3.20       1.40           2.60        0.40     1.00         3.60
790              0.60    1.20         10.80     7.20    18.00   3.00       2.60       2.00   9.40  2.60         8.80            1.40           3.00        2.80       0.60           2.60        1.20     1.00         3.00
795              1.40    1.00         10.00     8.20    21.40   1.80       3.00       3.00   9.20  3.20         8.20            3.20           3.00        3.40       0.80           2.60        1.00     1.00         2.80
800              0.60    0.80         10.20     9.20    20.80   3.40       2.20       3.20   8.80  3.00        12.40            1.80           2.60        3.40       1.20           3.20        1.20     1.20         4.60
805              1.40    1.00         11.00     7.40    20.60   3.80       1.20       2.40   9.80  2.80         9.40            2.00           3.00        5.00       1.20           3.00        0.80     0.40         4.40
810              0.80    1.20         10.80     8.60    21.40   1.80       3.20       2.20   9.40  2.00        11.40            2.60           2.20        3.40       1.00           1.80        1.40     1.80         3.40
815              0.80    1.20          9.60     8.60    21.40   3.20       2.00       3.60   9.80  3.00         9.60            1.60           2.80        4.20       2.00           3.40        1.20     1.20         4.20
820              1.40    2.20         11.60     8.80    18.80   2.00       2.20       2.60   8.60  3.20         8.60            2.80           3.00        4.40       1.40           2.80        1.20     1.20         4.80
825              1.40    0.80          8.20    10.40    21.60   1.40       2.00       2.80   7.00  2.20        12.60            1.80           2.60        4.20       2.20           2.40        1.60     1.80         4.60
830              1.80    1.60          8.20     9.00    19.80   2.00       2.80       2.40   7.20  2.60        10.80            2.80           2.60        4.40       1.40           3.00        1.20     0.80         4.00
