Title: ECSA-EPRWNaf65RSGQDdC99DqrxojXnlmqbN8 Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    EPRWNaf65RSGQDdC99DqrxojXnlmqbN8.35A


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
740              1.80    2.40         18.20    14.60    36.20   5.40       3.80       5.40  16.60   4.20        15.40            3.60           3.60        7.40       4.00           4.40        2.80     2.40         7.00
745              2.60    1.80         18.80    15.60    35.80   2.80       4.60       5.00  14.40   5.60        18.80            5.00           6.40        4.60       1.00           5.80        1.80     1.60         6.60
750              1.60    2.20         14.00    16.80    35.40   3.00       4.80       6.00  14.20   5.80        19.80            4.60           5.40        7.60       2.80           5.40        1.60     2.60         7.80
755              2.40    2.60         19.20    17.20    37.40   5.20       4.20       2.60  16.20   4.40        19.40            4.20           4.20        8.40       2.40           3.60        2.60     2.20         8.00
760              2.20    2.40         18.20    13.20    34.40   3.80       4.40       4.80  16.60   3.20        16.20            4.20           4.00        8.20       2.40           4.40        2.80     2.80         5.40
765              1.80    1.80         17.20    15.40    37.60   3.40       4.20       5.80  15.00   5.40        17.80            3.80           4.20        5.40       2.00           5.20        2.40     1.80         7.00
770              3.40    3.00         20.60    16.20    36.80   3.60       4.80       4.40  17.60   5.00        18.60            5.20           5.00        7.20       1.20           4.60        2.00     2.20         5.80
775              2.00    1.60         17.20    15.20    34.40   5.00       3.60       6.00  15.40   5.60        17.00            4.00           6.00        5.60       0.60           5.80        2.00     2.40         5.60
780              1.80    0.60         18.60    15.00    33.00   4.40       4.20       3.40  17.40   4.20        17.40            4.40           4.60        5.20       1.60           4.40        1.80     1.20         7.20
785              2.20    1.60         17.80    12.80    39.20   4.40       4.40       5.60  16.80   4.40        18.60            4.20           4.40        7.80       2.60           4.20        0.60     0.40         7.00
790              1.20    1.60         17.40    14.80    32.00   3.80       4.60       4.80  15.60   5.40        16.80            3.80           5.20        6.20       2.60           5.80        1.60     2.00         7.40
795              1.60    2.60         18.40    13.80    39.80   5.60       3.40       5.60  15.40   5.00        18.40            4.20           4.80        7.60       2.40           4.80        2.60     2.60         8.00
800              1.40    3.00         17.20    15.40    37.20   3.40       3.80       4.00  15.80   5.40        17.40            3.60           6.40        8.00       1.80           5.20        2.20     3.20         6.00
805              2.20    2.00         18.60    19.60    36.20   5.20       5.60       4.00  14.20   4.20        22.80            5.20           3.40        5.60       1.80           3.80        2.60     1.80         8.00
810              3.40    1.80         18.60    14.60    36.60   3.20       5.00       4.60  18.80   3.40        16.60            5.00           3.60        9.40       3.20           3.80        1.80     1.80         6.80
815              1.80    2.60         21.00    13.80    37.40   6.20       3.80       4.40  19.20   4.80        16.20            4.00           4.00        6.40       1.20           4.60        2.00     2.60         6.40
