Title: ECSA-7woRL13LcSzIxDAbM7J0PoQR5myKAQJR Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7woRL13LcSzIxDAbM7J0PoQR5myKAQJR.14I


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
770              1.40    1.20          9.20     7.40    24.40   2.00       3.00       3.20   9.20   3.20        10.40            2.60           2.60        4.00       0.40           3.00        0.80     1.40         3.80
775              1.20    1.20          9.20    11.40    20.40   2.40       2.60       3.60   9.20   2.40        13.20            3.00           2.60        4.20       1.40           3.60        1.00     0.40         5.40
780              0.80    1.00         13.60     7.40    23.40   3.80       2.60       2.40  12.00   3.40        10.00            2.40           3.80        6.20       1.60           2.40        1.20     1.60         4.20
785              0.80    1.60         10.80     9.20    20.40   2.40       1.80       2.20   8.20   2.20        10.60            1.80           2.60        2.60       1.80           2.40        1.20     1.00         3.20
790              1.00    0.80          8.40     8.60    21.20   2.20       3.20       2.20   9.40   2.40        11.20            2.80           2.00        3.80       1.40           2.20        1.20     1.00         5.20
795              0.60    1.40         10.20     8.00    17.00   2.40       1.00       2.60   7.40   2.60         8.40            1.40           2.20        5.60       1.80           2.80        0.40     1.00         3.80
800              1.60    2.40         12.00    10.60    23.20   2.20       2.40       1.80  11.60   1.80        10.40            2.20           2.00        4.60       1.20           1.20        2.00     1.40         3.60
805              1.00    1.60         12.00     8.20    23.80   2.20       2.60       3.20   9.80   2.60         8.80            2.20           3.00        3.80       0.80           3.60        2.00     2.60         3.20
810              2.20    1.40         10.40    11.00    23.60   2.60       3.40       4.00   7.60   4.00        13.80            4.00           3.60        3.40       0.80           3.40        2.60     2.20         5.80
815              2.20    0.80         12.00    12.40    27.60   4.00       2.60       3.60  12.60   3.40        13.40            2.40           3.60        4.80       2.00           3.40        1.80     1.60         4.40
