Title: ECSA-M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL.15G


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
720              1.60    0.40          7.80     4.80     9.60   2.20       2.00       1.60   7.00  2.20         5.20            2.20           2.00        1.40       0.20           2.40        0.40     0.40         1.40
725              0.20    0.40          6.80     5.00    14.80   1.40       2.00       0.60   7.00  0.40         5.60            1.80           0.60        1.80       0.80           0.60        0.60     0.80         2.20
730              0.80    0.60          7.60     5.80    12.60   3.00       1.40       3.00   6.80  2.60         6.40            1.60           2.20        1.60       0.40           2.60        0.60     0.60         2.40
735              0.40    0.60          7.40     5.20    16.80   1.60       2.00       3.00   6.60  2.20         8.60            2.00           2.00        1.80       0.60           3.00        0.40     0.40         3.00
740              1.00    0.80          7.60     7.40    16.60   1.80       1.80       1.60   7.00  2.80         9.40            1.80           3.20        2.20       0.80           1.60        0.40     0.60         3.00
745              0.40    0.80          8.60     6.60    14.20   2.20       1.40       2.00   8.60  1.40         6.20            1.20           1.60        3.80       0.80           2.00        1.00     0.60         2.60
750              0.80    0.20          9.80     4.60    17.60   3.80       1.40       2.40   8.60  2.80         5.60            1.40           2.20        2.40       0.80           2.40        0.60     0.60         2.40
755              0.60    1.20          8.00     6.20    16.40   1.40       2.40       3.00   7.20  2.40         8.00            2.40           2.40        3.60       0.80           2.80        0.60     0.60         3.60
760              0.20    1.00          7.40     6.80    21.00   2.80       2.20       2.80   8.40  2.00        10.00            2.60           1.80        3.80       0.80           2.40        0.40     0.80         4.20
765              0.80    1.20          9.20     8.00    17.20   1.40       2.60       2.00   6.80  3.60         9.00            2.20           4.00        3.60       2.60           3.00        1.00     0.80         3.60
770              1.00    1.20          7.00     6.40    11.80   2.20       1.20       1.20   6.60  1.40         7.60            1.00           1.80        2.80       0.60           1.20        0.60     0.80         3.20
775              0.20    0.80          6.40     6.00    15.80   1.20       1.40       1.80   5.00  0.80         7.60            1.80           0.80        3.20       0.60           0.80        1.40     1.20         3.00
780              0.60    1.20          8.20     6.80    11.40   1.40       1.40       0.80   6.80  1.20         7.20            1.00           1.20        3.40       1.00           1.40        1.20     1.20         2.80
785              1.40    1.00          8.20     7.80    19.80   2.60       1.20       2.20   8.20  2.00         9.00            2.00           1.80        4.20       1.20           2.00        1.20     1.20         3.20
790              0.80    0.80          9.20     4.40    14.80   1.20       2.40       3.20   7.00  2.60         5.40            1.60           2.00        1.00       0.00           3.20        1.60     1.40         1.60
795              2.20    0.40          7.60     9.40    16.00   1.60       3.60       1.20   6.40  2.20         9.60            3.60           2.20        2.20       0.80           1.40        0.80     1.00         3.40
800              0.60    0.60          9.20     6.20    12.00   1.60       1.60       2.00   8.00  1.80         7.00            1.80           2.60        2.00       0.20           1.80        0.40     0.20         1.80
805              0.40    0.20          6.00     4.40    14.60   0.80       0.80       2.40   5.60  2.20         6.00            0.80           1.40        3.00       1.40           2.20        0.40     0.40         3.00
810              0.80    0.60          6.20     6.60    13.60   1.60       1.60       3.00   5.80  2.00         7.80            1.40           2.40        2.20       1.20           3.20        0.20     0.40         3.60
815              0.60    0.80          4.20     3.80     8.20   0.80       1.00       1.00   4.00  2.80         5.20            1.20           2.60        2.00       0.40           1.40        0.40     0.40         1.80
