"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"76","330","0.40","0.40","7.00","5.00","10.80","1.00","0.80","2.00","6.80","1.60","4.80","1.00","1.40","2.00","0.80","1.80","0.40","0.20","2.20"
"77","335","0.80","0.40","4.60","4.20","10.00","0.40","1.00","2.40","3.80","2.80","6.00","1.00","2.80","2.20","0.40","2.60","0.40","0.60","1.80"
"78","340","0.20","0.80","5.00","4.60","11.80","1.40","1.00","1.40","4.60","1.60","6.00","0.80","1.40","2.40","0.60","1.60","0.80","0.80","3.20"
"79","345","0.60","0.40","5.80","4.60","11.20","1.80","0.80","1.80","6.20","1.00","5.80","0.60","1.20","2.80","0.40","1.60","0.60","0.40","1.80"
"80","350","0.80","0.80","8.60","4.80","12.40","1.60","1.40","1.00","7.40","1.60","4.80","1.40","1.60","1.80","0.40","1.00","0.60","0.60","2.20"
"81","355","0.40","0.20","5.60","3.60","12.20","2.00","1.00","3.20","4.00","2.40","4.80","1.00","2.40","1.80","0.80","2.60","0.60","0.60","2.00"
"82","360","0.80","1.00","3.80","4.80","10.80","0.40","1.60","1.20","3.20","2.40","7.20","1.60","2.60","2.60","1.00","2.00","0.60","0.60","3.20"
"83","365","0.60","0.80","5.20","7.00","12.60","1.60","1.00","1.00","5.40","0.60","7.20","1.20","0.60","3.00","1.40","0.80","0.40","1.00","3.20"
"84","370","0.60","1.40","6.40","5.20","11.40","1.20","1.00","1.60","4.00","1.40","4.80","1.20","1.20","3.20","1.00","1.60","1.80","1.40","2.00"
"85","375","1.40","1.40","5.60","5.80","12.20","0.80","1.60","1.20","4.80","1.00","7.40","1.40","1.40","2.60","0.40","0.60","0.60","0.80","2.00"
"86","380","0.80","0.40","6.80","5.00","13.00","1.20","2.20","2.20","6.20","2.60","5.40","2.20","1.80","1.60","0.60","3.00","1.20","0.80","1.60"
"87","385","1.20","0.40","5.00","6.20","11.40","2.00","2.00","1.20","4.00","1.20","7.00","2.00","1.80","1.80","0.40","1.00","0.40","0.80","2.60"
"88","390","0.20","0.60","6.60","4.40","12.00","1.20","1.60","0.80","6.60","1.00","4.80","1.40","1.20","2.40","0.80","1.00","0.40","0.00","2.20"
"89","395","0.60","0.40","7.20","4.60","10.80","2.00","0.60","2.40","7.00","1.40","5.00","0.80","1.00","1.80","0.20","1.80","0.80","0.80","1.40"
"90","400","0.40","0.40","6.00","2.80","11.20","1.40","1.20","1.20","5.80","2.00","5.00","1.00","2.20","1.00","0.20","1.60","0.40","0.60","2.40"
"91","405","0.60","0.20","5.80","5.00","13.00","0.40","1.20","2.80","4.60","2.60","6.80","1.40","2.20","2.80","1.00","2.40","0.40","0.20","2.20"
"92","410","0.60","0.80","4.40","5.60","11.20","0.80","0.60","2.20","3.60","2.20","6.40","0.60","2.40","2.60","1.20","2.40","0.60","0.60","3.60"
"93","415","0.60","1.00","4.00","4.60","10.40","1.00","0.80","1.20","4.20","0.80","7.00","0.60","1.00","2.80","0.40","1.40","0.40","1.00","2.60"
"94","420","0.40","0.80","6.20","4.40","10.60","1.40","1.00","1.20","4.60","1.80","5.00","1.20","1.60","3.00","0.80","1.00","1.60","1.00","2.40"
"95","425","0.60","1.00","5.80","5.00","12.20","1.00","1.00","1.60","4.80","1.80","4.80","1.40","1.60","2.40","1.00","1.80","0.40","0.80","1.80"
"96","430","1.40","0.40","4.60","5.80","11.40","1.40","2.20","1.00","5.40","0.80","7.00","1.60","1.40","2.20","0.40","1.20","0.80","0.40","1.80"
"97","435","0.60","0.40","6.80","4.40","9.60","1.60","1.20","1.40","5.40","1.20","4.60","1.60","1.20","2.00","0.40","1.40","0.40","0.40","2.00"
"98","440","0.20","0.80","5.00","4.20","12.20","1.60","1.40","1.60","5.00","1.80","5.40","1.20","1.40","1.80","1.00","1.40","0.40","0.40","2.20"
"99","445","0.60","0.60","7.80","4.80","12.20","2.00","1.40","1.60","6.00","1.40","5.40","1.40","1.60","1.80","0.20","1.20","1.00","1.00","1.60"
"100","450","1.20","0.60","4.40","4.00","9.60","1.00","1.60","1.20","3.80","1.40","4.80","2.80","1.00","1.80","0.60","1.80","0.60","0.60","2.00"
"101","455","0.40","0.20","5.80","6.20","12.40","1.00","2.00","1.40","6.20","1.40","6.80","0.80","1.80","2.40","0.40","1.40","0.00","0.20","2.40"
"102","460","0.20","1.00","6.00","4.80","11.60","1.40","1.00","2.00","4.60","1.60","6.20","0.80","1.80","2.00","1.20","1.60","0.80","0.60","2.40"
"103","465","0.80","0.80","5.60","4.80","11.00","1.00","1.40","1.40","5.00","1.60","5.20","1.80","1.40","2.00","0.40","1.40","0.80","1.00","2.20"
"104","470","0.60","0.60","5.20","4.40","10.40","2.00","1.40","1.40","4.40","1.40","5.20","1.20","1.60","2.00","0.60","1.60","0.80","0.60","1.80"
"105","475","0.80","0.60","6.40","5.00","13.60","1.60","1.40","1.20","6.80","1.20","6.60","1.60","1.20","2.80","0.60","1.00","0.60","0.80","2.40"
"106","480","0.60","0.40","7.40","4.00","10.40","2.40","1.80","1.60","5.60","1.80","4.40","1.60","1.20","1.60","0.60","1.80","0.80","0.60","1.40"
"107","485","0.80","0.00","5.40","5.00","12.40","1.00","2.00","1.20","5.60","0.80","5.60","2.20","1.40","1.40","0.20","1.00","0.00","0.00","2.00"
"108","490","0.20","1.00","6.80","4.80","11.00","2.40","1.20","1.40","6.00","1.40","5.80","0.80","1.40","2.20","1.20","1.40","0.80","0.80","2.20"
"109","495","0.40","0.80","4.40","4.80","11.00","0.60","1.00","2.20","4.20","2.80","5.40","1.20","1.80","2.20","1.00","2.40","0.40","0.60","2.60"
