Title: ECSA-7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga.19E


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
505              0.40    0.80          7.60     5.20    14.40   3.40       1.20       2.00   7.00   1.80         6.60            1.60           1.80        1.20       0.40           1.80        0.60     0.80         2.40
510              0.60    0.40          7.80     5.80    13.60   2.20       2.00       2.00   6.60   1.40         5.80            1.60           1.40        2.20       0.40           1.40        0.80     0.80         1.80
515              1.00    1.00          9.80     5.40    24.20   3.20       2.40       3.60  10.80   3.80         7.20            2.40           3.20        5.20       0.80           4.00        0.80     1.40         3.40
520              0.40    0.80         11.20    10.40    22.60   2.00       1.60       3.40   8.40   3.20        12.00            1.80           3.20        3.60       1.60           2.60        2.40     1.60         4.60
525              2.40    1.40         10.40     9.20    15.60   2.00       3.40       2.60   9.20   3.00        10.40            2.80           2.40        4.20       1.40           3.60        0.60     0.60         3.40
530              0.00    0.40          5.40     3.60     8.40   1.20       0.80       1.20   4.00   1.60         4.00            0.80           2.60        1.20       0.20           1.20        0.20     0.20         2.40
535              0.60    0.20          3.60     2.40    10.20   1.60       0.80       1.80   4.40   1.20         4.40            1.40           1.60        1.80       1.00           1.40        0.40     0.40         1.40
540              0.40    0.60          5.40     5.20    10.20   1.60       1.40       1.20   3.80   1.80         5.80            0.80           1.60        2.80       1.20           1.60        0.00     0.20         3.40
545              1.00    1.80          8.20     7.40    18.80   1.80       0.60       2.20   8.00   1.80         9.00            0.60           1.40        4.00       1.00           2.00        2.00     1.80         3.00
550              0.80    1.20          8.40     7.00    20.60   1.40       1.60       2.60   6.00   2.40         9.00            2.20           2.60        3.00       1.00           2.40        1.00     1.60         3.60
555              1.00    1.40          7.60    10.20    13.60   1.60       2.60       1.40   5.80   2.20        10.40            2.80           2.20        4.60       1.60           2.00        1.80     1.40         5.20
560              0.40    1.80          9.20     7.60    26.60   2.80       2.80       1.80   8.00   1.20         9.20            2.40           0.80        5.60       1.60           1.00        1.60     1.60         2.80
565              2.60    1.60          9.00     9.80    14.60   2.00       2.80       2.20   8.60   2.60         9.20            3.20           2.60        2.40       0.80           2.80        1.60     2.00         3.20
570              1.60    0.40          9.00     6.40    13.20   2.40       3.00       2.40   7.00   2.00         6.80            2.80           2.60        2.60       1.20           2.20        1.20     0.60         2.80
575              1.00    0.80          7.20     6.00    15.00   1.80       2.40       1.40   7.20   2.00         7.80            2.20           1.60        2.60       0.80           1.80        0.80     0.80         2.40
580              1.00    0.80          8.00     8.40    18.60   1.40       1.40       2.00   6.40   1.80         9.20            1.40           2.20        2.80       1.00           1.60        1.00     1.20         3.60
585              1.40    1.00          8.80     8.20    14.00   1.20       2.80       1.80   7.80   1.40         9.20            2.80           1.40        3.20       1.40           1.60        0.60     0.40         2.80
590              1.40    1.60          6.80     6.60    14.00   1.40       1.80       1.80   5.60   1.80         7.40            1.80           2.00        2.20       0.60           1.80        0.40     0.80         2.40
595              0.60    1.00          6.40     5.40    15.60   1.80       1.00       1.80   7.00   2.00         6.60            0.80           1.20        4.00       0.60           2.00        1.60     1.20         2.40
600              1.20    1.40          9.80     8.40    21.20   3.60       2.20       3.60   7.60   2.80         9.00            2.60           2.60        3.20       1.60           3.40        1.00     1.40         4.00
605              1.20    0.80         12.80     8.80    26.40   3.40       3.40       3.00  11.20   3.00        10.40            3.60           3.20        3.40       0.60           3.00        2.20     1.80         3.80
610              2.00    1.40         13.40    12.00    22.00   2.00       3.00       2.60  11.60   2.80        13.40            2.60           3.20        4.40       1.00           3.00        1.20     1.40         3.80
615              0.60    0.40         10.20     7.00    16.60   2.00       1.80       3.20   9.60   3.40         8.40            1.60           2.40        2.40       0.60           2.80        0.60     0.60         2.40
620              1.00    1.20         10.60     8.60    21.80   3.40       1.80       2.60  11.00   2.60         9.20            2.60           3.80        3.40       1.00           2.80        1.60     1.80         4.40
625              1.60    1.40         10.40     6.20    21.00   1.60       3.60       4.00   7.40   3.00         9.20            3.20           3.00        4.60       1.40           3.60        0.60     0.60         3.20
630              0.80    0.60          6.00     9.60    18.60   1.00       1.40       3.00   5.80   3.80        12.00            1.00           3.60        3.20       1.40           3.20        0.80     0.60         5.60
635              1.00    0.60         10.20     7.80    16.60   1.40       1.80       2.80   8.40   3.40         9.60            1.80           3.00        3.40       1.20           3.20        1.60     1.40         4.80
640              0.00    0.60          6.40     6.00    13.60   3.00       1.20       2.00   5.80   1.80         8.20            1.40           2.00        2.80       0.20           1.40        0.00     0.00         2.20
645              1.20    1.00          6.80     5.40    18.80   1.60       2.00       1.20   6.80   1.60         8.20            1.80           2.20        4.20       1.40           1.80        0.60     0.80         3.40
650              0.40    1.80          9.80     9.00    20.80   2.80       1.60       3.00  10.40   2.40        11.00            1.80           1.80        5.20       1.40           2.80        0.40     0.40         4.80
655              1.40    1.20         12.60     9.20    21.00   2.80       2.60       2.80  10.00   2.60         9.80            2.60           2.40        3.60       1.80           2.60        1.80     2.00         4.60
660              0.60    1.20         10.00     8.00    15.20   1.20       2.20       1.80   7.80   2.20         6.80            2.40           3.00        2.80       0.80           2.20        2.00     1.60         2.00
665              1.20    1.00         10.00     7.80    23.40   2.20       2.40       4.20   9.60   3.20        10.60            2.00           2.80        3.80       0.60           3.60        1.00     1.20         2.80
670              2.80    1.40         10.40     9.40    22.60   1.80       2.00       3.40   8.60   3.60        10.20            2.80           3.40        4.00       0.40           3.00        1.20     1.20         4.40
675              0.80    1.00         10.00     7.60    15.20   2.60       3.00       1.60   9.20   2.60         9.60            2.00           2.40        3.60       1.20           2.20        1.00     1.00         3.40
680              1.40    0.80          9.60     8.40    21.80   2.60       1.80       2.60   8.40   2.20        10.80            2.20           2.40        3.80       0.80           3.00        1.00     1.00         4.20
685              0.60    0.80          9.40     7.20    17.60   1.80       2.40       3.00  10.00   3.20         9.00            2.20           3.00        3.20       1.40           2.80        0.60     0.40         3.40
690              0.00    0.20          8.40     6.00    12.80   2.40       0.80       2.40   6.40   2.20         6.60            0.80           2.40        1.40       0.80           2.40        0.40     0.60         3.60
695              1.40    0.80          8.80     7.00    15.40   1.20       1.40       2.00   6.80   2.20         8.60            1.80           2.80        3.80       1.20           2.20        1.00     1.00         3.60
700              0.80    2.00          8.00     7.20    25.00   1.60       2.20       3.20   8.20   2.80        11.20            2.40           1.80        5.00       1.20           3.00        1.40     1.60         4.00
705              0.40    1.60         11.80    10.80    18.40   2.80       1.60       2.60   9.80   2.80        10.60            1.20           3.40        4.60       1.80           2.80        1.40     1.40         5.20
710              1.60    1.20          8.20     6.40    19.00   1.20       2.00       2.80   7.00   2.60         9.20            2.20           2.20        3.60       0.40           2.60        0.80     1.00         2.60
715              1.60    1.00         12.00     9.40    23.80   2.40       2.20       3.80  11.80   3.80        10.40            2.40           3.40        5.40       1.80           4.20        2.00     1.80         3.60
720              1.00    0.80         11.00     9.60    23.80   2.80       3.40       2.80   8.60   2.40        10.80            3.40           3.00        3.40       0.60           2.00        0.60     0.40         4.60
725              1.20    0.60          8.80     8.00    13.80   1.40       2.80       2.60   8.60   3.40        10.00            2.00           3.80        3.00       0.80           3.20        0.60     0.60         4.60
730              0.60    0.60          7.80     5.60    18.00   2.60       0.60       3.00   6.40   2.40         8.80            1.00           1.60        3.40       1.80           2.20        1.20     1.40         3.20
735              1.60    1.80          8.60     8.80    20.00   1.20       2.20       2.40   8.60   3.00        10.00            1.80           3.40        4.80       1.00           3.00        1.20     0.80         3.60
740              0.80    1.40          8.00     7.80    13.80   1.40       1.60       1.20   6.60   1.60         8.80            1.80           2.00        3.20       1.00           1.40        1.00     1.20         3.40
745              1.00    1.20          8.00     8.00    22.40   2.40       1.60       2.40   7.00   2.00         9.40            2.20           1.60        3.80       0.40           2.20        0.80     0.80         4.20
750              1.00    1.00         10.60     9.60    21.20   1.80       2.60       3.00  10.60   2.80        11.20            2.80           2.60        5.60       0.80           2.60        1.60     1.80         4.20
755              1.40    1.40          9.60     6.60    14.40   1.60       2.40       2.40   7.00   2.80         8.20            1.80           2.80        3.80       1.60           2.80        0.80     0.40         3.00
760              1.40    0.60          6.80     6.20    15.60   2.80       2.20       1.80   5.60   2.00         6.20            2.60           2.20        2.60       1.20           2.00        0.80     1.20         2.20
765              1.00    1.20         11.60     8.40    19.00   3.00       2.60       1.60   9.40   1.40         9.80            2.60           2.00        2.80       1.00           1.40        1.40     1.60         3.20
770              0.60    0.40          9.80     8.00    15.40   2.60       3.20       2.20   9.40   1.80         8.20            2.40           1.40        3.00       0.80           2.20        1.20     0.60         2.80
775              0.60    0.80          6.20     5.00    15.60   1.20       2.20       1.40   5.40   1.60         6.00            2.80           1.80        1.60       0.40           1.40        1.00     1.00         2.40
780              1.60    0.80          9.60     7.80    18.40   2.60       1.80       1.40   9.40   1.40         9.20            1.60           1.40        3.00       0.80           1.20        1.00     1.20         2.60
785              1.20    0.60          8.60     5.60    15.20   2.00       2.20       2.80   9.40   2.60         6.20            2.20           1.40        2.80       0.20           2.40        0.60     0.40         2.00
790              0.60    0.40         12.40     5.20    19.80   2.20       1.60       4.00   9.40   4.00         7.00            1.40           4.40        2.40       0.20           4.40        0.60     0.60         2.00
